PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 64,7921,Off the Dribble,Right,0,maxAnklePlantarflexionDominantPreHitch,23.042,15.44,-7.602,,,,,,,,,,,,
Player 64,7925,Off the Dribble,Right,0,MaxStanceGapRelease,0.532,0.442,-0.09,MaxStanceGapHitch,0.595,0.496,-0.099,,,,,,,,
Player 64,7944,Off the Dribble,Right,0,timeToMaxAnklePlantarflexionDominantPreHitch,0.084,0.256,0.172,maxHipExtensionDominantPostHitch,7.983,10.849,2.866,,,,,,,,
Player 64,7946,Catch and Shoot,Right,0,maxKneeFlexionNonDominantPostHitch,-73.381,-69.33,4.051,,,,,,,,,,,,
Player 64,7950,Off the Dribble,Right,0,maxKneeFlexionAvgPreHitch,-74.22,-67.594,6.626,,,,,,,,,,,,
Player 64,7953,Off the Dribble,Right,0,maxTorsoFlexionPostHitch,2.07,-4.136,-6.206,TorsoTotalROMAvg,17.94,8.679,-9.262,,,,,,,,
Player 64,7954,Catch and Shoot,Right,0,HipAlignmentPostHitch,-174.396,-165.775,8.621,HipAlignmentRelease,-169.312,-162.265,7.047,MaxStanceGapHitch,0.605,0.564,-0.041,maxTorsoFlexionPostHitch,1.441,-0.052,-1.493
Player 64,7961,Off the Dribble,Right,1,maxHipFlexionAvgPostHitch,0.739,8.45,7.711,maxHipFlexionDominantPreHitch,73.999,65.477,-8.521,,,,,,,,
Player 64,7972,Off the Dribble,Right,1,maxAnkleDorsiflexionDominantPostHitch,-16.805,-12.899,3.906,maxKneeFlexionAvgPreHitch,-71.986,-77.356,-5.37,,,,,,,,
Player 64,7973,Off the Dribble,Right,0,maxHipFlexionAvgPostHitch,0.795,13.285,12.49,maxHipExtensionNonDominantPostHitch,-2.919,9.734,12.653,,,,,,,,
Player 64,7981,Catch and Shoot,Right,0,TorsoVeloRelease,1.519,1.37,-0.149,TorsoVeloPostHitch,0.576,0.786,0.21,TorsoVeloHitch,-0.67,-0.419,0.25,,,,
Player 64,8001,Off the Dribble,Right,0,MaxStanceGapHitch,0.587,0.511,-0.076,maxHipExtensionDominantPreHitch,56.382,50.277,-6.105,,,,,,,,
Player 64,8005,Catch and Shoot,Right,0,MaxStanceGapPostHitch,0.602,0.576,-0.027,,,,,,,,,,,,
Player 64,8014,Off the Dribble,Right,0,maxAnkleDorsiflexionAvgHitch,26.796,18.57,-8.226,TorsoVeloHitch,-0.631,-0.584,0.046,,,,,,,,
Player 64,8015,Catch and Shoot,Right,0,BallVeloStart,-0.668,-0.3,0.368,MaxStanceGapRelease,0.526,0.489,-0.036,,,,,,,,
Player 64,8049,Catch and Shoot,Right,0,BallVeloRelease,6.638,5.626,-1.011,maxElbowExtensionAvgHitch,98.967,90.004,-8.963,,,,,,,,
Player 64,8052,Off the Dribble,Right,0,TorsoVeloPreHitch,-0.976,-0.632,0.344,TorsoVeloHitch,-0.692,-0.367,0.324,,,,,,,,
Player 64,8068,Catch and Shoot,Right,0,maxAnkleDorsiflexionDominantHitch,31.375,21.864,-9.511,maxAnklePlantarflexionNonDominantHitch,30.242,27.329,-2.914,,,,,,,,
Player 64,8081,Off the Dribble,Right,0,maxAnklePlantarflexionDominantPostHitch,-26.607,-22.141,4.466,,,,,,,,,,,,
Player 64,8101,Off the Dribble,Right,0,TorsoVeloPostHitch,0.732,0.959,0.227,TorsoVeloHitch,-0.675,-0.37,0.305,,,,,,,,
Player 64,8149,Catch and Shoot,Right,0,TorsoTotalROMAvg,24.46,15.166,-9.294,ElbowFlexionAtT0NonDominant,61.187,64.657,3.47,,,,,,,,
Player 64,8154,Catch and Shoot,Right,0,MaxStanceGapRelease,0.501,0.422,-0.079,maxAnklePlantarflexionAvgPreHitch,29.388,16.42,-12.968,,,,,,,,
Player 64,8159,Catch and Shoot,Right,0,maxHipExtensionAvgPreHitch,61.998,55.812,-6.186,maxHipExtensionNonDominantPostHitch,14.217,6.87,-7.346,maxAnklePlantarflexionAvgPreHitch,28.715,19.899,-8.816,,,,
Player 64,8160,Catch and Shoot,Right,0,maxAnklePlantarflexionAvgPreHitch,26.21,15.512,-10.698,maxKneeFlexionAvgHitch,-79.745,-75.781,3.964,,,,,,,,
Player 64,8182,Catch and Shoot,Right,0,TorsoVeloRelease,1.559,1.294,-0.265,maxHipExtensionAvgPreHitch,63.244,56.024,-7.221,,,,,,,,
Player 64,8184,Catch and Shoot,Right,0,maxElbowExtensionNonDominantPreHitch,77.138,69.624,-7.514,,,,,,,,,,,,
Player 64,8191,Off the Dribble,Right,1,maxAnklePlantarflexionAvgHitch,-30.821,-25.304,5.518,maxAnklePlantarflexionNonDominantHitch,-31.474,-25.447,6.026,Max.Ball.Released..Away.from.body.,0.62,0.561,-0.059,,,,
Player 64,8194,Catch and Shoot,Right,0,TorsoVeloHitch,-0.735,-0.571,0.164,timeToMaxHipExtensionNonDominantPreHitch,0.141,0.183,0.042,,,,,,,,
Player 64,8231,Off the Dribble,Right,0,timeToMaxElbowFlexionDominantHitch,0.175,0.398,0.223,maxKneeFlexionAvgPreHitch,-70.825,-66.331,4.495,,,,,,,,
Player 64,8232,Off the Dribble,Right,0,ElbowFlexionAtT0Dominant,71.465,78.519,7.054,FeetAlignmentRelease,65.554,70.064,4.51,,,,,,,,
Player 64,8237,Off the Dribble,Right,0,maxAnklePlantarflexionNonDominantHitch,29.517,23.879,-5.638,timeToMaxHipFlexionNonDominantHitch,0.033,0.2,0.167,timeToMaxShoulderFlexionNonDominantHitch,0.175,0.4,0.225,,,,
Player 64,8242,Catch and Shoot,Right,0,maxHipFlexionDominantPreHitch,69.421,68.83,-0.591,timeToMaxAnklePlantarflexionDominantPreHitch,0.075,0.25,0.175,,,,,,,,
Player 64,8305,Catch and Shoot,Right,0,TorsoVeloRelease,1.557,1.436,-0.121,TorsoVeloPostHitch,0.721,0.975,0.254,maxKneeExtensionNonDominantHitch,-73.24,-63.543,9.698,,,,
Player 64,8319,Catch and Shoot,Right,0,MaxStanceGapHitch,0.607,0.574,-0.034,maxHipExtensionNonDominantPostHitch,9.862,10.842,0.981,,,,,,,,
Player 64,8340,Off the Dribble,Right,0,TorsoVeloPostHitch,0.672,1.018,0.346,maxKneeExtensionDominantPostHitch,-17.988,-13.528,4.46,,,,,,,,
Player 64,8374,Off the Dribble,Right,0,maxHipFlexionDominantPreHitch,67.012,59.622,-7.39,maxHipExtensionNonDominantPostHitch,-5.86,3.171,9.031,maxHipExtensionAvgHitch,-4.299,3.713,8.012,maxHipFlexionNonDominantPostHitch,-1.777,6.6,8.377
Player 64,8391,Off the Dribble,Right,1,maxElbowFlexionDominantHitch,114.522,111.158,-3.364,,,,,,,,,,,,
Player 64,8392,Off the Dribble,Right,1,maxElbowFlexionDominantHitch,118.414,109.679,-8.734,,,,,,,,,,,,
Player 64,8394,Off the Dribble,Right,1,maxElbowFlexionDominantHitch,114.715,118.888,4.172,,,,,,,,,,,,
Player 64,8398,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,-4.79,9.466,14.256,maxElbowExtensionDominantHitch,98.451,111.912,13.46,maxHipExtensionAvgHitch,-3.305,10.843,14.148,,,,
Player 64,8420,Off the Dribble,Right,0,MaxStanceGapPostHitch,0.603,0.508,-0.095,MaxStanceGapHitch,0.611,0.517,-0.093,,,,,,,,
Player 64,8431,Catch and Shoot,Right,0,TorsoVeloPostHitch,0.653,0.821,0.167,maxHipExtensionNonDominantPostHitch,9.271,8.782,-0.489,maxKneeExtensionDominantPostHitch,-21.614,-16.797,4.817,timeToMaxAnklePlantarflexionDominantPreHitch,0.083,0.219,0.136
Player 64,8444,Catch and Shoot,Right,0,maxHipExtensionNonDominantPostHitch,8.674,14.022,5.348,TorsoVeloPreHitch,-0.812,-0.32,0.493,,,,,,,,
Player 64,8471,Catch and Shoot,Right,0,TorsoVeloRelease,1.595,1.408,-0.187,HipAlignmentPostHitch,-174.868,-166.735,8.133,BallVeloRelease,6.625,6.14,-0.486,TorsoVeloPostHitch,0.697,0.883,0.187
Player 64,8495,Off the Dribble,Right,0,maxHipFlexionDominantPreHitch,67.837,67.042,-0.795,maxHipExtensionDominantPostHitch,5.36,9.579,4.219,,,,,,,,
Player 64,8497,Off the Dribble,Right,0,BallVeloRelease,7.04,5.904,-1.136,Max.Ball.Released..Away.from.body.,0.944,0.59,-0.354,,,,,,,,
Player 64,8510,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.702,0.525,-0.177,TorsoTotalROMAvg,21.117,9.171,-11.946,maxKneeExtensionDominantPostHitch,-24.132,-25.37,-1.239,maxElbowFlexionAvgHitch,99.695,100.537,0.842
