PlayerId,ShotId,Shot.Type,hand,is_make,feat_1,orig_1,rec_1,delta_1,feat_2,orig_2,rec_2,delta_2,feat_3,orig_3,rec_3,delta_3,feat_4,orig_4,rec_4,delta_4
Player 163,25011,Off the Dribble,Right,0,ShoulderAlignmentPreHitch,-178.843,-175.029,3.814,,,,,,,,,,,,
Player 163,25033,Off the Dribble,Right,0,timeToMaxAnklePlantarflexionDominantHitch,0.192,0.314,0.122,Max.Ball.Released..Away.from.body.,0.608,0.504,-0.104,,,,,,,,
Player 163,25035,Off the Dribble,Right,0,timeToMaxShoulderFlexionNonDominantPostHitch,0.4,0.574,0.174,Max.Ball.Released..Away.from.body.,0.649,0.499,-0.15,,,,,,,,
Player 163,25038,Off the Dribble,Right,0,Max.Ball.Released..Away.from.body.,0.604,0.478,-0.126,,,,,,,,,,,,
Player 163,25100,Catch and Shoot,Right,0,maxElbowFlexionDominantHitch,118.361,104.751,-13.611,,,,,,,,,,,,
Player 163,25172,Off the Dribble,Right,0,maxAnkleDorsiflexionDominantPreHitch,1.394,9.616,8.222,,,,,,,,,,,,
Player 163,25187,Catch and Shoot,Right,0,maxElbowExtensionAvgPostHitch,43.297,45.354,2.056,timeToMaxAnklePlantarflexionDominantPostHitch,0.491,0.689,0.198,,,,,,,,
Player 163,25189,Catch and Shoot,Right,1,maxKneeFlexionAvgPreHitch,-79.689,-67.057,12.632,maxAnkleDorsiflexionNonDominantPreHitch,17.822,25.522,7.7,,,,,,,,
Player 163,25195,Off the Dribble,Right,0,timeToMaxAnklePlantarflexionDominantHitch,0.216,0.538,0.322,TorsoVeloHitch,-0.929,-0.466,0.463,,,,,,,,
Player 163,25202,Off the Dribble,Right,1,maxHipFlexionDominantPreHitch,73.777,61.028,-12.749,maxKneeFlexionAvgPreHitch,-75.17,-68.802,6.368,,,,,,,,
Player 163,25206,Off the Dribble,Right,0,MaxStanceGapHitch,0.642,0.53,-0.113,maxShoulderFlexionDominantPostHitch,132.947,136.153,3.206,maxTorsoExtensionHitch,3.47,2.239,-1.231,,,,
Player 163,25221,Off the Dribble,Right,0,HipAlignmentPostHitch,-168.598,-165.355,3.243,,,,,,,,,,,,
Player 163,25229,Off the Dribble,Right,1,Max.Ball.Released..Away.from.body.,0.772,0.577,-0.195,timeToMaxShoulderExtensionNonDominantPostHitch,1.108,0.6,-0.508,,,,,,,,
Player 163,25232,Off the Dribble,Right,1,maxShoulderExtensionDominantPreHitch,-34.062,-33.127,0.935,ElbowFlexionAtT0Dominant,114.901,108.979,-5.921,,,,,,,,
Player 163,25248,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.597,0.494,-0.102,FeetAlignmentRelease,-10.902,-21.934,-11.032,,,,,,,,
Player 163,25294,Catch and Shoot,Right,0,ElbowTotalROMDominant,-88.807,-96.06,-7.253,maxAnklePlantarflexionAvgPreHitch,21.758,16.194,-5.565,,,,,,,,
Player 163,25297,Catch and Shoot,Right,0,maxHipExtensionDominantPreHitch,58.905,52.483,-6.423,Max.Ball.Released..Away.from.body.,0.621,0.532,-0.089,maxHipFlexionDominantHitch,58.961,48.678,-10.284,maxAnkleDorsiflexionNonDominantHitch,25.49,20.956,-4.535
Player 163,25350,Off the Dribble,Right,0,maxElbowFlexionDominantHitch,101.337,114.282,12.945,hipTotalROMDominant,-60.531,-44.4,16.131,TorsoVeloHitch,-0.285,0.059,0.345,,,,
Player 163,25351,Off the Dribble,Right,1,TorsoVeloPostHitch,0.747,1.001,0.255,,,,,,,,,,,,
Player 163,25374,Catch and Shoot,Right,0,maxHipExtensionDominantPostHitch,-5.937,2.475,8.411,maxShoulderExtensionNonDominantPreHitch,30.998,27.533,-3.465,timeToMaxElbowFlexionNonDominantHitch,0.192,0.33,0.138,maxAnkleDorsiflexionNonDominantHitch,24.167,22.204,-1.962
Player 163,25375,Catch and Shoot,Right,1,maxHipExtensionDominantPostHitch,-5.738,2.051,7.789,maxShoulderExtensionAvgPreHitch,27.775,22.338,-5.437,maxHipExtensionDominantPreHitch,56.713,51.276,-5.437,BallVeloStart,-0.122,-0.2,-0.078
Player 163,25379,Catch and Shoot,Right,0,timeToMaxAnkleDorsiflexionDominantPreHitch,0.058,0.176,0.118,timeToMaxKneeFlexionNonDominantPreHitch,0.016,0.185,0.169,,,,,,,,
Player 163,25421,Catch and Shoot,Right,1,FeetAlignmentRelease,22.919,16.32,-6.599,ElbowFlexionAtT0Dominant,109.382,100.714,-8.668,,,,,,,,
Player 163,25440,Catch and Shoot,Right,0,FeetAlignmentRelease,-10.299,-19.745,-9.446,,,,,,,,,,,,
Player 163,25452,Off the Dribble,Right,0,TorsoVeloHitch,-0.565,-0.467,0.098,timeToMaxHipExtensionNonDominantPostHitch,0.325,0.597,0.272,,,,,,,,
Player 163,25454,Catch and Shoot,Right,0,maxTorsoExtensionPreHitch,-0.86,-9.281,-8.421,maxAnklePlantarflexionDominantHitch,19.405,9.109,-10.297,,,,,,,,
Player 163,25455,Catch and Shoot,Right,1,BallVeloRelease,6.909,5.925,-0.983,maxKneeFlexionNonDominantHitch,-63.692,-65.401,-1.709,TorsoTotalROMAvg,11.402,12.075,0.673,,,,
Player 163,25456,Catch and Shoot,Right,0,BallVeloRelease,6.604,5.79,-0.815,ElbowFlexionAtT0Dominant,107.293,103.235,-4.057,,,,,,,,
Player 163,25468,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.756,0.788,0.032,FeetAlignmentRelease,10.742,10.905,0.164,,,,,,,,
Player 163,25475,Catch and Shoot,Right,0,Max.Ball.Released..Away.from.body.,0.596,0.537,-0.059,ElbowFlexionAtT0Dominant,109.852,101.633,-8.219,,,,,,,,
Player 163,25540,Off the Dribble,Right,1,maxTorsoFlexionHitch,-1.871,-7.742,-5.87,timeToMaxElbowFlexionDominantPreHitch,0.067,0.1,0.033,,,,,,,,
Player 163,25557,Off the Dribble,Right,1,maxTorsoFlexionHitch,-2.568,-4.917,-2.349,,,,,,,,,,,,
Player 163,25560,Off the Dribble,Right,0,maxTorsoFlexionHitch,-2.087,-8.835,-6.747,maxAnkleDorsiflexionDominantPreHitch,8.024,9.383,1.36,timeToMaxElbowFlexionDominantPreHitch,0.008,0.1,0.092,Max.Ball.Released..Away.from.body.,0.638,0.507,-0.131
Player 163,25599,Off the Dribble,Right,1,maxElbowFlexionAvgHitch,93.563,103.642,10.079,ShoulderAlignmentHitch,-48.372,-48.478,-0.106,,,,,,,,
Player 163,25613,Catch and Shoot,Right,0,maxHipFlexionNonDominantPreHitch,45.774,48.88,3.106,,,,,,,,,,,,
Player 163,25614,Catch and Shoot,Right,1,timeToMaxAnklePlantarflexionDominantHitch,0.258,0.265,0.007,,,,,,,,,,,,
Player 163,25619,Catch and Shoot,Right,1,maxHipExtensionAvgPostHitch,-5.525,3.508,9.032,maxAnklePlantarflexionAvgPreHitch,16.348,19.531,3.184,,,,,,,,
Player 163,25622,Catch and Shoot,Right,1,TorsoVeloPostHitch,0.738,0.83,0.091,maxAnklePlantarflexionNonDominantPostHitch,-30.039,-21.91,8.129,,,,,,,,
Player 163,25659,Off the Dribble,Right,0,maxElbowFlexionDominantHitch,105.378,107.22,1.843,maxAnklePlantarflexionDominantPreHitch,11.425,4.755,-6.669,,,,,,,,
Player 163,25668,Catch and Shoot,Right,0,ElbowFlexionAtT0Dominant,106.11,102.57,-3.539,,,,,,,,,,,,
